Customer ID,Loan Sanction Amount (USD)
C-24534,44088.46
C-6094,101725.99
C-8843,0.0
C-42858,0.0
C-43148,24645.16
C-49289,0.0
C-32903,37014.2
C-23463,37012.45
C-47871,0.0
C-104,56090.98
C-22269,20444.18
C-16643,49140.15
C-42173,3176.06
C-27669,103700.43
C-22307,0.0
C-18173,9993.25
C-23700,21309.6
C-44494,0.0
C-46547,66091.92
C-21708,33201.23
C-24081,57073.2
C-45208,38052.88
C-42893,9084.19
C-9672,52357.16
C-25689,0.0
C-7205,69757.3
C-11151,53809.89
C-4081,14099.08
C-4872,17552.81
C-9057,62100.6
C-25245,87267.14
C-3798,28033.07
C-23761,47086.3
C-3785,71573.33
C-44426,0.0
C-18633,0.0
C-30943,9863.02
C-28835,81106.49
C-19542,43476.78
C-26331,31702.66
C-47448,42758.97
C-7385,25808.09
C-36988,17857.72
C-19698,20427.53
C-44255,33847.05
C-45803,23701.86
C-21068,35482.56
C-37269,130894.02
C-12352,76486.63
C-10611,0.0
C-47521,0.0
C-43662,0.0
C-1300,52852.63
C-41798,0.0
C-46713,0.0
C-31524,30562.49
C-47157,0.0
C-24049,0.0
C-48482,14929.36
C-32433,168274.24
C-35379,60059.29
C-21869,20236.35
C-8577,53938.5
C-30143,48233.47
C-11579,50610.69
C-1732,110645.24
C-40473,65786.7
C-2870,25673.37
C-12856,83155.3
C-8783,62574.26
C-44034,118629.22
C-37232,62884.03
C-846,52459.92
C-47366,0.0
C-49039,698.21
C-31927,92004.05
C-9506,45901.8
C-13339,13750.66
C-47855,0.0
C-38773,20118.46
C-28984,124928.13
C-7301,22305.36
C-10176,62457.84
C-23357,84966.22
C-20112,19390.06
C-10094,22624.8
C-8501,50947.56
C-29494,25183.49
C-15297,99246.69
C-26354,0.0
C-23030,59770.7
C-5502,78550.88
C-3358,58048.67
C-22678,79098.01
C-30272,66096.54
C-2844,32443.67
C-44471,72531.2
C-48203,0.0
C-8243,49787.52
C-35963,19235.51
C-43023,0.0
C-31679,6826.9
C-28266,44200.83
C-33607,0.0
C-23606,11256.85
C-35810,42795.75
C-16962,57471.12
C-45530,0.0
C-45719,0.0
C-35588,62170.1
C-29406,13371.8
C-24034,82536.59
C-27918,183415.04
C-43895,0.0
C-23797,34142.56
C-40450,0.0
C-17856,21550.07
C-35842,27692.71
C-31505,14352.68
C-15144,58318.22
C-20564,45751.34
C-9769,15628.37
C-43423,60543.19
C-32244,76516.61
C-26942,34713.16
C-263,83668.4
C-14562,68499.31
C-14760,86356.37
C-41695,15903.86
C-21155,77457.84
C-11093,11182.67
C-2711,61193.89
C-46032,14373.09
C-31413,111878.41
C-1891,27760.58
C-10244,32832.54
C-25337,150977.54
C-10260,37428.89
C-41656,73739.96
C-7732,46557.02
C-1362,53240.25
C-33329,24904.8
C-31894,98131.19
C-38466,15500.74
C-36433,32999.8
C-26533,69717.36
C-48094,574.75
C-1438,50021.77
C-11973,35933.8
C-24073,52349.34
C-26761,91607.68
C-41425,0.0
C-45552,0.0
C-7196,0.0
C-36492,68967.58
C-24562,28416.04
C-45075,18961.7
C-30348,15901.49
C-42101,18281.34
C-9239,33614.82
C-15336,90316.96
C-25120,32213.79
C-33263,76016.0
C-43629,30304.18
C-7447,47263.73
C-45722,53860.73
C-47850,27843.47
C-18435,30830.53
C-46745,34878.86
C-41547,11488.06
C-31476,98317.08
C-38226,114596.66
C-47106,69984.46
C-24574,0.0
C-4803,25098.42
C-45899,0.0
C-19705,84075.31
C-44305,0.0
C-32910,15539.89
C-8805,82401.51
C-13513,76540.84
C-8371,104425.43
C-30623,28941.25
C-45415,60788.27
C-11738,20353.08
C-48799,0.0
C-1359,27544.58
C-8801,58000.32
C-42900,130196.29
C-17113,70731.05
C-40888,41507.49
C-4514,45534.2
C-22765,59514.86
C-574,25099.95
C-9854,31337.44
C-25778,12232.04
C-39567,163571.46
C-27597,23511.54
C-17822,27894.48
C-27365,59485.05
C-29270,76132.08
C-22793,29291.86
C-28030,104531.23
C-45049,53091.26
C-49411,114831.32
C-9627,52355.95
C-9361,127698.32
C-47436,46872.64
C-6811,23864.64
C-28573,46859.83
C-1656,81079.04
C-32155,43063.2
C-8926,15003.24
C-32988,18323.17
C-18690,74550.99
C-34754,23370.48
C-38349,180005.98
C-29278,45661.16
C-7649,39803.89
C-49097,97963.26
C-30646,35006.85
C-13390,9320.17
C-43354,0.0
C-44814,0.0
C-42805,47087.56
C-33088,54258.0
C-11395,199941.29
C-15954,95439.28
C-3407,38166.4
C-45601,0.0
C-22133,81590.67
C-29004,10151.83
C-17650,45495.81
C-45652,0.0
C-8677,0.0
C-45082,0.0
C-27272,122627.82
C-6779,89628.5
C-47589,0.0
C-28456,55380.66
C-28236,39349.19
C-30426,45892.03
C-9007,19788.11
C-15155,19254.02
C-46126,133930.18
C-19480,55676.53
C-44264,29013.76
C-45631,32042.22
C-45422,0.0
C-26402,8940.2
C-42485,0.0
C-22453,53576.25
C-38104,26082.29
C-28647,0.0
C-1131,14180.97
C-35846,102600.66
C-16367,182386.54
C-9585,59398.25
C-389,24876.68
C-9468,68848.26
C-49811,41887.32
C-39566,57071.07
C-36050,63767.15
C-43406,103395.92
C-44089,39473.27
C-41182,16217.21
C-41977,0.0
C-24868,70741.12
C-8433,79547.64
C-19415,66857.38
C-4036,28289.19
C-22347,102850.09
C-10837,29458.99
C-26672,19489.79
C-24693,25477.89
C-8107,25612.16
C-35722,18792.77
C-33140,125745.22
C-49685,12102.56
C-28523,26516.91
C-25635,130213.11
C-27710,0.0
C-27883,26934.41
C-4365,62929.73
C-43435,21124.91
C-26321,143718.33
C-46742,59292.57
C-45028,32403.57
C-32765,0.0
C-29052,81501.88
C-3449,32424.45
C-44830,21194.21
C-8701,15225.49
C-9940,91784.24
C-44383,0.0
C-21723,0.0
C-17023,80819.15
C-21655,55499.55
C-46652,31425.74
C-8099,19170.08
C-20822,54448.08
C-31709,111895.65
C-17996,36717.23
C-32497,0.0
C-39476,27903.22
C-34665,28314.2
C-3533,95296.99
C-36924,134813.96
C-26027,12515.6
C-49889,13237.7
C-42598,14498.49
C-10956,20329.0
C-10449,66723.59
C-42947,22622.94
C-45503,121320.49
C-6211,48502.8
C-9895,28409.28
C-10821,52152.34
C-5414,22679.58
C-43314,45100.88
C-13319,25658.68
C-31180,82166.01
C-1996,55387.56
C-33455,25147.48
C-9796,63223.01
C-6500,114806.25
C-27879,116318.97
C-2946,69147.08
C-41064,27197.05
C-10870,25525.37
C-12458,21964.69
C-24554,161307.82
C-13133,33697.41
C-30216,110262.34
C-26976,87363.33
C-35630,0.0
C-45289,0.0
C-41560,16991.62
C-34405,42504.77
C-32180,11487.39
C-19189,11024.54
C-11219,10454.85
C-40285,65440.85
C-19175,78891.19
C-18802,100423.93
C-13808,9024.84
C-48740,0.0
C-30113,15458.2
C-11838,10560.04
C-22742,0.0
C-17630,95336.31
C-3668,0.0
C-29416,23080.66
C-30627,0.0
C-18391,0.0
C-19574,21422.25
C-34743,62274.94
C-47504,27122.68
C-46076,81245.82
C-19573,0.0
C-33137,75511.11
C-28676,87192.45
C-10735,214037.16
C-28946,42533.15
C-41718,0.0
C-10616,22696.17
C-34425,0.0
C-19807,38100.3
C-34142,180425.88
C-4328,115546.31
C-15950,37538.4
C-12509,38440.44
C-22342,23851.05
C-18861,14847.2
C-18375,58222.4
C-860,46651.06
C-19978,20333.91
C-31898,35124.26
C-16247,0.0
C-24925,4958.65
C-46584,8502.96
C-178,17481.72
C-18762,40412.7
C-22366,23061.99
C-26298,37517.88
C-28069,16235.84
C-21921,26375.0
C-11774,71145.96
C-30283,24900.37
C-29695,101688.56
C-2553,18754.96
C-40060,51585.65
C-34259,21212.74
C-28090,27163.83
C-25783,0.0
C-21561,109225.63
C-5441,0.0
C-25576,93483.31
C-39870,39390.07
C-29560,25717.3
C-10927,26422.44
C-48156,0.0
C-49596,0.0
C-38073,68083.71
C-15330,167957.9
C-4180,33637.69
C-43737,106449.57
C-27731,18616.5
C-30264,8174.52
C-565,23184.25
C-25037,30427.69
C-23861,30817.38
C-23329,80232.61
C-35754,7169.34
C-19950,34278.67
C-25713,116153.0
C-39239,22661.97
C-41389,26541.61
C-23248,116589.57
C-28439,10689.34
C-35377,65422.82
C-48224,120753.55
C-48245,0.0
C-44056,53383.82
C-1766,79005.7
C-46347,24115.01
C-32922,0.0
C-30482,26713.57
C-36755,51783.27
C-13709,57909.5
C-16803,50062.74
C-39843,126145.49
C-33551,25482.26
C-37566,0.0
C-11726,12777.17
C-30355,57839.78
C-22351,106183.44
C-15598,48415.9
C-28617,52159.01
C-42709,19765.09
C-26585,46408.88
C-47183,0.0
C-5385,82699.99
C-12013,33572.91
C-21283,135723.51
C-48068,15305.33
C-45543,44401.41
C-26154,15883.63
C-14758,17163.06
C-1308,63917.59
C-23433,25717.81
C-39261,93475.36
C-44214,1534.84
C-18038,10204.04
C-15371,47775.93
C-29063,26959.08
C-47336,126785.03
C-14896,71310.22
C-41669,102727.6
C-23746,11276.16
C-38314,0.0
C-21988,0.0
C-2097,33838.57
C-3550,13806.22
C-949,2235.8
C-8942,26296.34
C-18967,118279.28
C-43695,64573.28
C-43954,22352.05
C-33785,113873.63
C-36068,67408.0
C-8275,18865.22
C-44360,0.0
C-28240,82506.96
C-46282,27007.77
C-29787,16704.55
C-38551,102429.44
C-37055,122327.82
C-49037,69421.06
C-38071,0.0
C-41555,86725.51
C-23328,27400.78
C-30189,21756.69
C-9052,47661.7
C-41701,0.0
C-17055,0.0
C-11860,22417.21
C-10584,53694.19
C-30723,21930.85
C-44775,0.0
C-49278,0.0
C-566,107903.85
C-1586,113417.07
C-17249,21723.53
C-42244,26494.65
C-30754,10623.31
C-8842,130835.69
C-33561,71142.5
C-319,92570.17
C-31857,25383.82
C-31181,24653.76
C-43869,0.0
C-19885,40253.92
C-25782,17816.3
C-21388,0.0
C-42853,65515.93
C-41860,16295.78
C-33322,77793.17
C-16289,47691.24
C-4613,23169.45
C-32361,124688.5
C-38415,39572.12
C-3048,94210.16
C-48091,18730.34
C-5562,0.0
C-30477,48572.51
C-44215,18155.09
C-27460,68806.12
C-31951,54604.47
C-38263,41826.0
C-37765,0.0
C-19230,15582.45
C-25135,2417.98
C-49453,86332.2
C-21872,98083.66
C-25493,112162.19
C-41407,0.0
C-39610,7215.4
C-18140,30949.46
C-20446,17185.25
C-17476,16476.35
C-49955,0.0
C-33946,84922.82
C-17779,0.0
C-4683,59779.92
C-20400,28139.38
C-47068,0.0
C-1424,23640.5
C-36515,25585.79
C-21162,15160.38
C-28006,24964.76
C-7100,45201.74
C-17707,80715.42
C-32384,23170.33
C-38235,157695.37
C-37641,92944.19
C-15293,60682.24
C-23306,62187.68
C-23894,72543.43
C-48233,73023.46
C-46227,102476.39
C-17098,69549.07
C-47003,0.0
C-5124,57601.5
C-47321,9184.29
C-36254,35818.54
C-32986,55919.11
C-29945,22457.85
C-26046,15421.88
C-27729,54417.69
C-5602,254189.65
C-662,76251.68
C-46125,22104.28
C-7974,27129.82
C-41374,0.0
C-16742,18480.11
C-17985,66086.97
C-36724,0.0
C-37345,83696.38
C-26356,46642.12
C-24226,134805.89
C-16185,107943.45
C-33795,53584.43
C-43592,0.0
C-18133,114664.75
C-33861,49201.51
C-13888,38640.68
C-29659,11955.3
C-38657,21452.02
C-5185,175648.73
C-34229,50169.03
C-3374,26164.4
C-34964,9168.21
C-2091,13073.35
C-10571,10875.82
C-26278,0.0
C-37268,25370.23
C-44217,82033.21
C-35036,86286.29
C-48266,197092.61
C-32099,29265.6
C-45618,16765.4
C-26347,6307.72
C-30905,8113.51
C-6532,104226.26
C-39347,64646.53
C-48661,12064.2
C-7818,5925.29
C-20467,38238.82
C-32416,46333.48
C-40624,169546.98
C-29951,86761.01
C-24281,43659.11
C-39436,91652.72
C-6940,69694.52
C-36979,59554.41
C-32866,36549.38
C-42234,306.1
C-10364,93002.51
C-22411,66970.75
C-12771,29426.75
C-4837,20540.6
C-21521,33731.72
C-18874,85357.06
C-47209,0.0
C-22337,22813.74
C-45693,32568.79
C-42736,5451.64
C-7003,74776.19
C-29338,42089.27
C-29750,47850.9
C-7131,46077.13
C-18566,77923.84
C-41427,3053.93
C-33530,0.0
C-23945,13089.0
C-4587,84821.88
C-32232,93403.97
C-38358,14435.52
C-11962,11420.89
C-881,12310.76
C-46400,0.0
C-19503,200394.59
C-43324,18862.41
C-43142,10921.27
C-13666,50030.38
C-34225,124725.87
C-17145,144291.96
C-27818,112752.02
C-27797,63016.73
C-44622,86738.82
C-48453,0.0
C-25175,41317.86
C-1498,44081.14
C-21449,177954.49
C-35366,7272.7
C-34965,11068.14
C-20461,11499.1
C-44967,79742.44
C-30983,23184.12
C-38511,0.0
C-43977,52016.82
C-25027,19327.94
C-6831,15811.91
C-48046,0.0
C-28220,32830.95
C-1390,12008.7
C-6085,35343.13
C-11366,185519.35
C-42141,143655.64
C-30285,62963.99
C-10832,92716.04
C-31788,34741.27
C-41806,0.0
C-49345,0.0
C-21989,28400.46
C-31649,28903.6
C-44593,0.0
C-3543,33348.4
C-46617,0.0
C-48425,0.0
C-12741,48134.69
C-18005,62629.43
C-36729,63575.08
C-48571,48802.06
C-25464,34145.46
C-11316,26390.56
C-1252,78071.33
C-17078,67651.5
C-22551,40282.93
C-31578,15159.15
C-1295,92067.04
C-357,15323.26
C-2920,79221.21
C-46744,0.0
C-5439,0.0
C-1545,57840.01
C-40160,68198.04
C-8600,10268.64
C-23194,50676.37
C-38632,32965.97
C-13195,51709.11
C-30441,45614.18
C-17327,7982.47
C-36336,0.0
C-6687,20281.06
C-34093,114879.6
C-2810,25254.97
C-45065,69400.17
C-32498,20940.84
C-12540,22509.78
C-28749,108389.58
C-8836,0.0
C-43570,0.0
C-22257,21694.1
C-30722,50397.91
C-38873,36396.69
C-7432,20772.18
C-46940,88788.67
C-20284,57662.94
C-37292,11941.96
C-8657,30986.68
C-21033,34423.64
C-46357,0.0
C-30733,135004.59
C-22354,69159.41
C-24172,22591.18
C-49943,0.0
C-31017,112045.21
C-7390,66288.41
C-39748,49799.36
C-41777,26523.38
C-30655,49671.62
C-37960,81974.84
C-42679,0.0
C-34083,168050.24
C-40137,43670.41
C-47729,95716.09
C-17204,12118.54
C-31166,45610.16
C-12861,21025.96
C-33079,70741.96
C-1570,110550.48
C-6921,2760.63
C-4737,42983.76
C-39570,101891.69
C-38582,0.0
C-13504,93033.08
C-11220,61743.64
C-45990,0.0
C-6008,141775.15
C-18540,179838.31
C-41707,2234.3
C-38472,15614.97
C-24143,25135.03
C-38699,81210.29
C-28762,0.0
C-33579,11566.6
C-26098,23002.41
C-26239,63698.2
C-9288,17852.56
C-24914,19185.8
C-13814,22104.46
C-40722,20909.67
C-35790,17556.31
C-21077,79586.22
C-2273,21787.64
C-23586,33647.21
C-41132,89350.83
C-31874,106164.53
C-38571,20137.93
C-7207,54151.3
C-36696,16189.54
C-18424,26616.19
C-1962,89035.3
C-46302,0.0
C-48388,0.0
C-8018,93753.49
C-36939,86203.7
C-2238,66002.84
C-37736,123353.74
C-14590,15172.84
C-32725,51934.15
C-2930,48704.18
C-4857,45547.64
C-11153,26212.26
C-46204,0.0
C-35835,25466.18
C-44263,62390.26
C-24416,61621.49
C-35382,0.0
C-27625,45252.39
C-31248,15536.3
C-49947,15280.34
C-37601,71472.39
C-40432,0.0
C-6409,78241.14
C-23276,37117.38
C-48765,23589.13
C-39596,17758.32
C-32117,29434.98
C-15034,23408.8
C-26611,28611.13
C-30236,69378.01
C-14491,23435.29
C-4970,151505.76
C-24597,31479.85
C-41290,0.0
C-28608,135455.16
C-29170,59025.48
C-2028,25172.85
C-39498,31365.55
C-6112,116832.55
C-45464,34572.54
C-3801,62154.9
C-33585,49991.13
C-35924,94621.84
C-23755,2795.27
C-32194,52298.93
C-8087,16972.21
C-22995,28487.69
C-43985,75371.09
C-34451,110204.39
C-28601,25134.09
C-22847,57024.18
C-16479,114528.37
C-28299,56257.07
C-40591,52098.09
C-47731,9370.68
C-28263,38134.82
C-35262,49498.19
C-18785,46353.66
C-20648,33376.0
C-36750,54802.34
C-37567,47814.56
C-47812,11512.94
C-21286,0.0
C-21818,47590.04
C-44117,26015.61
C-48133,24929.48
C-2110,54999.36
C-6174,22154.51
C-23367,61337.68
C-38984,127454.13
C-28845,31395.96
C-26445,63447.79
C-11637,12230.17
C-20719,47270.91
C-49735,63199.83
C-42411,0.0
C-11328,117423.23
C-12719,23052.9
C-9451,100388.57
C-685,57657.99
C-40575,40856.19
C-41767,0.0
C-46402,124690.04
C-12168,23143.37
C-5612,12236.48
C-11235,40171.86
C-46639,0.0
C-14110,25087.73
C-44397,9399.12
C-38641,36872.82
C-15289,107718.97
C-31562,95397.17
C-47523,15898.84
C-14793,55645.4
C-29118,28664.17
C-23916,49548.73
C-26376,0.0
C-39171,83769.84
C-4994,0.0
C-12329,36475.86
C-29620,6161.52
C-27808,121731.52
C-13659,35591.49
C-38377,0.0
C-6438,40849.82
C-27601,0.0
C-26854,127758.94
C-13611,0.0
C-12197,23329.34
C-330,93420.63
C-23718,36600.91
C-6957,114949.98
C-6838,48040.62
C-32161,28621.88
C-43631,0.0
C-6437,102799.79
C-30459,117872.43
C-22843,0.0
C-45391,10123.0
C-28123,19212.91
C-21861,0.0
C-6105,39590.29
C-17079,8266.13
C-14154,78672.3
C-17273,63650.39
C-14898,41652.33
C-9178,15911.97
C-44564,44979.38
C-16740,28707.66
C-43505,0.0
C-47485,118035.46
C-19685,66668.49
C-4728,0.0
C-30094,18418.38
C-14177,37035.67
C-36925,21282.24
C-17827,51809.38
C-39601,26836.17
C-10634,14173.98
C-17388,48578.24
C-41962,0.0
C-8369,19706.71
C-36737,56800.14
C-24787,51051.47
C-43415,34666.64
C-41840,41046.21
C-6900,0.0
C-1401,0.0
C-44747,0.0
C-6000,73827.29
C-21506,26111.33
C-29310,26458.82
C-35241,68396.75
C-9530,118477.81
C-20326,68571.63
C-11398,20318.1
C-4168,31407.75
C-40638,52034.56
C-17331,108872.57
C-39238,53441.76
C-29205,156195.39
C-10468,10775.14
C-21188,70091.6
C-27481,38415.82
C-47681,22067.05
C-16819,28413.24
C-17232,73873.05
C-6222,51103.6
C-42774,60215.84
C-23089,91229.61
C-5357,45999.7
C-35236,11957.0
C-6848,43286.66
C-10348,44743.11
C-31216,14434.46
C-6161,35497.39
C-19822,145138.37
C-30886,31387.22
C-2999,91950.62
C-1303,50333.3
C-27967,78439.22
C-9204,45146.93
C-32066,45258.33
C-11344,144142.0
C-12646,124181.98
C-16731,22966.08
C-7542,20530.89
C-5256,51708.01
C-48831,80941.85
C-21727,0.0
C-8670,43531.85
C-2872,84946.5
C-10283,93003.39
C-5377,36033.51
C-10529,54993.4
C-21597,21823.02
C-47790,41925.87
C-26309,40771.58
C-2447,35560.55
C-8505,95523.94
C-1327,87405.58
C-26134,19692.06
C-42800,0.0
C-42883,0.0
C-5590,14450.32
C-11491,0.0
C-15100,0.0
C-49074,25150.51
C-646,7387.83
C-17540,7753.57
C-38741,0.0
C-29351,38121.56
C-1619,96786.33
C-47848,0.0
C-15079,73007.72
C-7962,0.0
C-38547,43519.4
C-46218,19932.27
C-37882,38285.5
C-36432,18950.46
C-12454,16521.85
C-12909,49834.66
C-28748,47830.65
C-36986,11456.67
C-21725,29580.98
C-19103,26734.55
C-18453,0.0
C-11604,36657.58
C-30861,32627.01
C-43177,14090.14
C-17003,28226.24
C-41088,39324.11
C-29747,26627.99
C-45069,11191.54
C-38605,110843.22
C-1382,44786.63
C-24619,48506.8
C-33339,45037.56
C-28044,24766.73
C-19624,27336.01
C-26471,29528.37
C-3419,164808.97
C-10596,0.0
C-7739,0.0
C-40334,16229.54
C-18673,37848.0
C-17521,44630.51
C-26771,17283.87
C-46226,0.0
C-42054,0.0
C-31020,45907.59
C-5120,33161.86
C-7155,0.0
C-49828,7622.58
C-7666,47522.16
C-39276,23744.45
C-16501,14697.26
C-12504,6497.0
C-5916,48981.22
C-23339,52361.18
C-27042,58073.75
C-19646,76585.78
C-15313,18203.59
C-21615,19195.77
C-20407,61120.1
C-49486,33292.55
C-5191,30640.79
C-44726,0.0
C-32015,0.0
C-39328,84359.98
C-32715,40439.54
C-42528,15581.47
C-35015,0.0
C-7945,28731.9
C-11121,22747.54
C-3628,48649.42
C-11920,26717.92
C-22232,0.0
C-17222,33320.05
C-49331,140144.46
C-43534,12447.32
C-3612,3958.76
C-31741,48784.3
C-26623,66666.66
C-10590,39256.22
C-35337,15266.03
C-47957,0.0
C-15337,72793.27
C-16616,44661.01
C-26260,0.0
C-47646,0.0
C-1005,54921.23
C-38079,45587.45
C-675,15203.95
C-16560,137954.59
C-10952,38419.21
C-20298,37465.7
C-4855,105381.77
C-28917,67840.37
C-34654,13706.46
C-11410,69823.15
C-26718,86716.15
C-47127,27122.6
C-7843,0.0
C-4993,43283.29
C-25411,33340.18
C-40537,188891.21
C-38821,65392.78
C-44202,31080.15
C-28339,100015.46
C-35674,0.0
C-26039,0.0
C-11049,50706.51
C-3676,47494.18
C-21059,29884.61
C-38448,80170.24
C-33239,49504.53
C-31911,17482.05
C-22532,40002.98
C-36363,51809.56
C-48232,70926.92
C-36856,44751.61
C-20207,64721.13
C-38383,10088.08
C-42084,0.0
C-16009,0.0
C-25412,24877.75
C-6031,161631.93
C-24846,0.0
C-49505,42507.24
C-28338,9135.6
C-46434,0.0
C-42351,0.0
C-39164,66764.28
C-46203,79066.3
C-46580,83478.56
C-17433,101969.63
C-18751,116247.34
C-24900,50086.23
C-19218,93124.77
C-28556,21218.24
C-12473,7058.89
C-16556,0.0
C-18458,40658.91
C-18015,20137.8
C-16832,28589.08
C-14994,0.0
C-37405,14371.54
C-38976,67969.72
C-15240,105239.53
C-21749,0.0
C-13943,0.0
C-12892,31236.29
C-40994,38699.0
C-17999,102860.92
C-49055,0.0
C-6782,37772.83
C-32945,54757.8
C-6154,65149.89
C-29987,4002.53
C-7484,65586.22
C-14487,151264.24
C-729,73092.34
C-18287,116454.73
C-46045,37866.29
C-27937,0.0
C-17896,16575.55
C-30799,63631.36
C-32294,211744.0
C-20114,48679.92
C-34015,0.0
C-5992,38101.19
C-21224,87237.42
C-11350,74915.88
C-10994,38188.75
C-36287,109319.62
C-46592,0.0
C-2011,48128.29
C-40310,50950.72
C-1253,31666.41
C-6508,21769.88
C-22167,29331.84
C-11869,15153.14
C-10696,57863.73
C-10129,86687.04
C-10791,17865.79
C-9903,165472.76
C-39740,14735.01
C-40874,13665.19
C-26803,195027.0
C-15923,36310.53
C-38133,66043.03
C-14746,16853.47
C-25718,24117.77
C-10228,117974.45
C-8748,77833.18
C-22654,0.0
C-10642,44403.25
C-18672,29380.24
C-16029,116479.79
C-12066,0.0
C-10106,78381.83
C-25789,33249.81
C-21599,67757.09
C-47590,15977.59
C-29709,90207.29
C-17066,93388.34
C-18759,110813.57
C-32818,51645.55
C-18567,0.0
C-43296,78065.73
C-47675,0.0
C-39998,70516.3
C-39767,37450.4
C-11062,42208.77
C-49196,17930.81
C-22786,21647.95
C-43064,133399.74
C-43409,0.0
C-6295,22198.52
C-43693,0.0
C-38546,71742.73
C-18890,19085.09
C-30279,0.0
C-44457,71794.48
C-34949,25872.62
C-21927,17586.86
C-31210,126892.54
C-31899,48459.07
C-24870,107645.19
C-38227,134632.25
C-38181,91416.54
C-26276,56851.22
C-19526,47497.31
C-32369,19593.05
C-24372,71596.49
C-31127,49124.7
C-438,0.0
C-20372,38897.73
C-20125,16623.96
C-7023,38041.21
C-33595,192799.46
C-28421,43845.48
C-2978,52453.06
C-7790,28017.97
C-4964,25232.44
C-24615,25482.19
C-34660,25743.83
C-7759,16387.59
C-15145,9831.82
C-31646,63018.39
C-33930,28245.33
C-6499,10427.14
C-26482,69725.98
C-13393,56585.87
C-18300,43209.4
C-35124,25891.13
C-5775,47865.88
C-40157,36322.95
C-32308,68222.86
C-34988,1810.67
C-22459,36396.56
C-23203,15140.43
C-6513,18040.42
C-34173,65156.32
C-16685,64074.11
C-49896,17537.83
C-14554,62917.76
C-24936,0.0
C-1242,5510.23
C-14332,16371.81
C-27718,111649.91
C-48880,32336.33
C-34034,45749.26
C-44131,0.0
C-30185,112474.74
C-45253,47943.28
C-25655,58101.78
C-45121,566.86
C-13836,5282.78
C-40572,55142.08
C-40703,58890.9
C-14588,63498.35
C-47618,0.0
C-5860,42169.21
C-48306,0.0
C-35626,24155.1
C-4292,25314.0
C-14232,2217.49
C-47198,58456.7
C-21956,92469.12
C-40704,33632.36
C-27590,43482.41
C-20623,103914.84
C-35598,90681.08
C-18839,47828.31
C-27299,42467.35
C-13762,54232.04
C-48770,0.0
C-27360,14397.19
C-6618,102575.08
C-49029,0.0
C-27131,15609.58
C-46030,69672.28
C-9906,47957.39
C-27475,47205.19
C-35212,116897.29
C-24956,40117.78
C-23130,118160.55
C-33002,0.0
C-8778,0.0
C-39453,37788.78
C-18409,8972.93
C-42429,16700.15
C-26867,48837.02
C-36594,15559.13
C-46385,4467.02
C-44052,49038.86
C-25869,11655.77
C-14706,22151.51
C-42313,19895.65
C-29212,191290.46
C-17790,0.0
C-25836,19395.13
C-46560,172091.16
C-21221,28150.36
C-47073,60334.58
C-29412,26230.99
C-21689,96934.24
C-275,64078.36
C-14300,79478.98
C-13818,73429.91
C-8122,25727.36
C-7810,41129.37
C-19780,51523.34
C-14857,79077.11
C-13050,25428.92
C-49887,235525.51
C-30303,31302.83
C-45846,70950.65
C-47495,0.0
C-11667,0.0
C-32168,13950.38
C-37527,16364.64
C-32913,72165.77
C-44157,77447.54
C-32310,110144.87
C-35263,24519.53
C-32346,41850.14
C-35476,124318.78
C-8189,26136.14
C-9671,122781.47
C-33386,78913.91
C-8421,21225.09
C-22021,51669.66
C-3880,50476.73
C-46019,28459.7
C-1825,23919.16
C-22607,39677.81
C-48033,45356.56
C-12054,142900.05
C-31146,0.0
C-8047,43923.85
C-34816,10385.81
C-34583,133401.54
C-24976,54868.9
C-45259,137132.74
C-773,20483.59
C-32135,11598.1
C-22324,23194.64
C-34925,103823.95
C-24121,77072.75
C-21901,21363.71
C-19599,0.0
C-17038,24941.05
C-5919,44823.52
C-47208,13316.1
C-33572,31887.65
C-43217,134649.53
C-31708,28019.63
C-41303,0.0
C-18895,111642.6
C-42418,23154.13
C-45938,1213.29
C-15086,20931.64
C-41882,0.0
C-3286,0.0
C-5457,64851.01
C-35292,99379.65
C-48221,0.0
C-5745,88455.11
C-37498,47159.16
C-14579,28044.48
C-2111,46594.21
C-12839,47490.51
C-21039,62837.96
C-43119,17120.55
C-16032,5203.11
C-10361,0.0
C-27172,32657.46
C-9816,55043.0
C-20428,76531.73
C-47478,0.0
C-39992,26856.37
C-25932,22507.86
C-23905,47458.59
C-31252,55724.82
C-186,38481.56
C-6604,104403.82
C-39853,16495.43
C-44718,569.13
C-45556,58800.31
C-49253,0.0
C-10457,48969.05
C-836,87063.45
C-26031,66444.27
C-15027,113294.3
C-45903,0.0
C-32358,31457.78
C-14006,0.0
C-38864,78306.01
C-24511,83791.65
C-2879,41240.58
C-9274,81813.38
C-43980,41754.79
C-36596,21201.88
C-25012,60276.86
C-7926,86872.99
C-6462,26354.82
C-39808,29782.37
C-37442,120619.05
C-10893,35184.12
C-32333,35190.55
C-18419,26267.18
C-38027,23826.37
C-32552,64669.53
C-31063,33545.62
C-35592,0.0
C-36612,0.0
C-32771,98579.16
C-48695,46737.78
C-29124,0.0
C-41932,78671.46
C-6593,32933.19
C-19671,62789.22
C-38341,46342.95
C-16233,132538.8
C-30881,26058.1
C-2832,17137.32
C-47205,28713.27
C-42009,67600.17
C-21205,85889.97
C-36556,43958.56
C-13382,0.0
C-31854,29865.15
C-44902,49766.66
C-17960,42363.46
